ID,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Days_Member,Marital_Single,Marital_Together,Marital_Divorced,Marital_Married,Marital_YOLO,Marital_Widow,Marital_Alone,Marital_Absurd,MntRegProducts,MntAllProducts,TotalAcceptedCmp,Edu_Graduation,Edu_PhD,Edu_Master,Edu_2n_Cycle,Edu_Basic
5283,PhD,Single,42473,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,47,3276,1,0,0,0,0,0,0,0,119,144,0,0,1,0,0,0
9645,Graduation,Married,64590,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,55,3767,0,0,0,1,0,0,0,0,1308,1338,0,1,0,0,0,0
10678,Graduation,Together,71232,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,64,3357,0,1,0,0,0,0,0,0,900,917,0,1,0,0,0,0
7261,Graduation,Together,34600,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,52,3688,0,1,0,0,0,0,0,0,303,318,0,1,0,0,0,0
9648,Graduation,Single,46904,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,56,3747,1,0,0,0,0,0,0,0,222,253,0,1,0,0,0,0
2870,Graduation,Married,49094,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,50,3790,0,0,0,1,0,0,0,0,433,502,0,1,0,0,0,0
8008,Graduation,Together,36075,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,40,3346,0,1,0,0,0,0,0,0,89,119,0,1,0,0,0,0
1513,2n Cycle,Together,60839,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,44,3814,0,1,0,0,0,0,0,0,1122,1250,0,0,0,0,1,0
6173,Graduation,Together,77298,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,44,3383,0,1,0,0,0,0,0,0,890,969,0,1,0,0,0,0
1419,Graduation,Together,34026,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,73,3472,0,1,0,0,0,0,0,0,59,76,0,1,0,0,0,0
9150,PhD,Single,48918,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60,3222,1,0,0,0,0,0,0,0,61,62,0,0,1,0,0,0
7960,2n Cycle,Together,82122,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,61,3462,0,1,0,0,0,0,0,0,1282,1382,1,0,0,0,1,0
1250,Graduation,Single,37697,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,47,3286,1,0,0,0,0,0,0,0,76,84,0,1,0,0,0,0
9905,Graduation,Together,34074,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,71,3495,0,1,0,0,0,0,0,0,188,255,1,1,0,0,0,0
10691,Master,Married,28520,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,63,3524,0,0,0,1,0,0,0,0,23,43,0,0,0,1,0,0
7002,Graduation,Single,62535,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,68,3413,1,0,0,0,0,0,0,0,346,398,0,1,0,0,0,0
2952,Master,Single,36273,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,46,3218,1,0,0,0,0,0,0,0,67,76,0,0,0,1,0,0
8439,Graduation,Together,63404,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,59,3167,0,1,0,0,0,0,0,0,885,902,1,1,0,0,0,0
762,2n Cycle,Together,75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,42,3202,0,1,0,0,0,0,0,0,767,823,0,0,0,0,1,0
2831,Graduation,Together,78416,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,47,3146,0,1,0,0,0,0,0,0,996,1179,0,1,0,0,0,0
6977,Graduation,Together,75702,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,49,3767,0,1,0,0,0,0,0,0,1884,1921,1,1,0,0,0,0
6289,Master,Together,59385,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,72,3571,0,1,0,0,0,0,0,0,149,185,0,0,0,1,0,0
4168,Graduation,Single,37070,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,57,3610,1,0,0,0,0,0,0,0,394,433,0,1,0,0,0,0
8397,Graduation,Married,44689,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,72,3314,0,0,0,1,0,0,0,0,23,34,1,1,0,0,0,0
9284,Graduation,Together,53977,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,65,3530,0,1,0,0,0,0,0,0,825,907,0,1,0,0,0,0
6237,PhD,Single,7144,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,57,3348,1,0,0,0,0,0,0,0,125,416,0,0,1,0,0,0
3130,Graduation,Single,18701,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,59,3534,1,0,0,0,0,0,0,0,34,44,0,1,0,0,0,0
1619,Graduation,Married,90369,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,67,3206,0,0,0,1,0,0,0,0,1571,1588,0,1,0,0,0,0
1990,PhD,Single,63159,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,49,3745,1,0,0,0,0,0,0,0,1760,1797,1,0,1,0,0,0
5513,Graduation,Together,37758,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,57,3777,0,1,0,0,0,0,0,0,39,40,0,1,0,0,0,0
269,PhD,Single,46757,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,60,3734,1,0,0,0,0,0,0,0,1021,1143,0,0,1,0,0,0
8093,Master,Married,79734,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,54,3145,0,0,0,1,0,0,0,0,897,914,1,0,0,1,0,0
10513,Graduation,Together,63207,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,31,3669,0,1,0,0,0,0,0,0,1432,1502,1,1,0,0,0,0
10177,Graduation,Divorced,72071,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,69,3644,0,0,1,0,0,0,0,0,1188,1338,0,1,0,0,0,0
2549,PhD,Together,21840,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,40,3487,0,1,0,0,0,0,0,0,26,27,0,0,1,0,0,0
5782,2n Cycle,Together,58582,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,41,3418,0,1,0,0,0,0,0,0,721,763,1,0,0,0,1,0
10057,Graduation,Single,72282,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,72,3489,1,0,0,0,0,0,0,0,1178,1331,0,1,0,0,0,0
10307,Graduation,Married,50387,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,67,3446,0,0,0,1,0,0,0,0,491,525,0,1,0,0,0,0
8566,PhD,Together,32583,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,3158,0,1,0,0,0,0,0,0,8,9,0,0,1,0,0,0
2415,Graduation,Together,62568,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,61,3227,0,1,0,0,0,0,0,0,892,953,1,1,0,0,0,0
5684,Master,Divorced,44635,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,3405,0,0,1,0,0,0,0,0,65,68,0,0,0,1,0,0
8334,Master,Single,33316,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,52,3412,1,0,0,0,0,0,0,0,119,131,0,0,0,1,0,0
9166,Graduation,Married,63967,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,55,3468,0,0,0,1,0,0,0,0,720,882,0,1,0,0,0,0
1440,2n Cycle,Together,52513,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,45,3807,0,1,0,0,0,0,0,0,917,1149,0,0,0,0,1,0
78,Graduation,Married,25293,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,54,3431,0,0,0,1,0,0,0,0,28,37,0,1,0,0,0,0
5441,PhD,Widow,54111,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,58,3452,0,0,0,0,0,1,0,0,338,388,0,0,1,0,0,0
5302,Graduation,Together,78394,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,37,3643,0,1,0,0,0,0,0,0,1262,1428,0,1,0,0,0,0
4687,Master,Married,80739,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,65,3546,0,0,0,1,0,0,0,0,1541,1633,0,0,0,1,0,0
1087,Master,Together,22669,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,48,3547,0,1,0,0,0,0,0,0,125,173,0,0,0,1,0,0
6859,Graduation,Single,29236,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,36,3408,1,0,0,0,0,0,0,0,90,99,0,1,0,0,0,0
9860,Graduation,Together,44911,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,64,3615,0,1,0,0,0,0,0,0,184,215,0,1,0,0,0,0
7129,PhD,Married,54693,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,61,3641,0,0,0,1,0,0,0,0,894,929,0,0,1,0,0,0
5866,Graduation,Together,48186,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,49,3245,0,1,0,0,0,0,0,0,185,219,0,1,0,0,0,0
10521,Graduation,Married,54809,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,46,3435,0,0,0,1,0,0,0,0,152,174,0,1,0,0,0,0
7393,Graduation,Together,41580,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,45,3710,0,1,0,0,0,0,0,0,89,92,0,1,0,0,0,0
7849,PhD,Married,80336,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,53,3437,0,0,0,1,0,0,0,0,986,1052,0,0,1,0,0,0
332,Graduation,Married,47743,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,66,3608,0,0,0,1,0,0,0,0,255,275,1,1,0,0,0,0
9847,2n Cycle,Married,62972,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,68,3839,0,0,0,1,0,0,0,0,395,587,0,0,0,0,1,0
531,PhD,Divorced,57333,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,69,3789,0,0,1,0,0,0,0,0,1486,1662,0,0,1,0,0,0
9576,PhD,Together,32313,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,41,3647,0,1,0,0,0,0,0,0,152,159,0,0,1,0,0,0
6906,Master,Widow,84953,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,70,3535,0,0,0,0,0,1,0,0,952,1024,3,0,0,1,0,0
7419,Master,Divorced,27071,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,3211,0,0,1,0,0,0,0,0,32,35,0,0,0,1,0,0
3170,Master,Together,68148,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,66,3446,0,1,0,0,0,0,0,0,957,1042,0,0,0,1,0,0
8527,Master,Together,65735,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,58,3348,0,1,0,0,0,0,0,0,384,395,0,0,0,1,0,0
7872,PhD,Married,86836,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,48,3799,0,0,0,1,0,0,0,0,494,557,3,0,1,0,0,0
9931,PhD,Married,4023,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,60,3150,0,0,0,1,0,0,0,0,8,9,0,0,1,0,0,0
10595,Graduation,Married,30093,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,33,3500,0,0,0,1,0,0,0,0,53,69,0,1,0,0,0,0
4609,PhD,Married,57705,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,57,3313,0,0,0,1,0,0,0,0,446,486,0,0,1,0,0,0
5010,Graduation,Single,25008,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,35,3291,1,0,0,0,0,0,0,0,25,34,0,1,0,0,0,0
4427,2n Cycle,Single,83257,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,28,3793,1,0,0,0,0,0,0,0,1298,1365,2,0,0,0,1,0
11148,Graduation,Together,22280,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,48,3550,0,1,0,0,0,0,0,0,11,13,0,1,0,0,0,0
1168,PhD,Married,72159,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,45,3752,0,0,0,1,0,0,0,0,1348,1401,0,0,1,0,0,0
9595,Graduation,Together,64260,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,62,3678,0,1,0,0,0,0,0,0,1544,1574,0,1,0,0,0,0
10163,PhD,Single,82733,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,39,3436,1,0,0,0,0,0,0,0,1285,1323,0,0,1,0,0,0
2886,Master,Divorced,74290,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,52,3465,0,0,1,0,0,0,0,0,1205,1217,2,0,0,1,0,0
6710,Master,Single,58217,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,72,3733,1,0,0,0,0,0,0,0,90,103,0,0,0,1,0,0
5316,Master,Together,21024,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,47,3504,0,1,0,0,0,0,0,0,66,84,0,0,0,1,0,0
9029,PhD,Married,70116,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,51,3663,0,0,0,1,0,0,0,0,1507,1536,0,0,1,0,0,0
521,Graduation,Together,54006,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,38,3793,0,1,0,0,0,0,0,0,484,581,0,1,0,0,0,0
1459,PhD,Married,69063,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,57,3743,0,0,0,1,0,0,0,0,902,928,0,0,1,0,0,0
10241,2n Cycle,Divorced,11448,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,48,3340,0,0,1,0,0,0,0,0,8,14,0,0,0,0,1,0
1630,Graduation,Single,61825,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,44,3470,1,0,0,0,0,0,0,0,397,424,0,1,0,0,0,0
3254,Graduation,Married,70886,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,52,3402,0,0,0,1,0,0,0,0,907,960,0,1,0,0,0,0
9064,Graduation,Married,69109,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,41,3741,0,0,0,1,0,0,0,0,1460,1555,1,1,0,0,0,0
3678,Graduation,Widow,60208,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,50,3774,0,0,0,0,0,1,0,0,597,656,1,1,0,0,0,0
4227,Master,Together,32889,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,55,3440,0,1,0,0,0,0,0,0,47,55,0,0,0,1,0,0
9467,Graduation,Single,34738,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39,3193,1,0,0,0,0,0,0,0,18,20,0,1,0,0,0,0
8486,Master,Together,30538,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,52,3780,0,1,0,0,0,0,0,0,347,367,0,0,0,1,0,0
2186,2n Cycle,Together,82326,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,46,3255,0,1,0,0,0,0,0,0,2074,2257,3,0,0,0,1,0
3286,PhD,Divorced,26642,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,3264,0,0,1,0,0,0,0,0,34,42,0,0,1,0,0,0
8602,Graduation,Divorced,69932,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,59,3526,0,0,1,0,0,0,0,0,992,1049,0,1,0,0,0,0
3722,Graduation,Single,44503,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,51,3218,1,0,0,0,0,0,0,0,40,48,0,1,0,0,0,0
6715,PhD,Single,60200,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,75,3687,1,0,0,0,0,0,0,0,659,685,0,0,1,0,0,0
4796,Graduation,Divorced,49638,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,71,3215,0,0,1,0,0,0,0,0,39,39,0,1,0,0,0,0
9612,2n Cycle,Single,23830,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,3286,1,0,0,0,0,0,0,0,27,43,0,0,0,0,1,0
3766,Master,Widow,33051,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,64,3826,0,0,0,0,0,1,0,0,616,835,0,0,0,1,0,0
1399,Graduation,Married,72905,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,65,3303,0,0,0,1,0,0,0,0,1312,1515,1,1,0,0,0,0
1570,PhD,Together,69702,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,72,3639,0,1,0,0,0,0,0,0,982,1039,0,0,1,0,0,0
3426,Graduation,Divorced,70300,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,48,3493,0,0,1,0,0,0,0,0,1550,1596,0,1,0,0,0,0
3074,PhD,Married,70643,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,39,3766,0,0,0,1,0,0,0,0,1795,1828,0,0,1,0,0,0
8341,PhD,Married,30396,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,54,3204,0,0,0,1,0,0,0,0,22,34,1,0,1,0,0,0
5180,PhD,Divorced,50616,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,55,3216,0,0,1,0,0,0,0,0,145,149,0,0,1,0,0,0
6461,Master,Single,62772,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,54,3550,1,0,0,0,0,0,0,0,838,946,1,0,0,1,0,0
7679,PhD,Single,30298,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,38,3185,1,0,0,0,0,0,0,0,28,28,0,0,1,0,0,0
10702,Graduation,Single,52413,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,39,3747,1,0,0,0,0,0,0,0,438,450,0,1,0,0,0,0
7505,PhD,Married,44155,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,66,3305,0,0,0,1,0,0,0,0,32,46,0,0,1,0,0,0
5113,PhD,Divorced,86979,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,52,3378,0,0,1,0,0,0,0,0,1667,1702,1,0,1,0,0,0
10858,Graduation,Together,76532,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,48,3437,0,1,0,0,0,0,0,0,790,820,0,1,0,0,0,0
2961,Graduation,Married,42081,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,41,3632,0,0,0,1,0,0,0,0,355,382,1,1,0,0,0,0
2747,PhD,Married,67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,35,3811,0,0,0,1,0,0,0,0,1954,2126,0,0,1,0,0,0
3010,Master,Together,88420,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,34,3202,0,1,0,0,0,0,0,0,1916,2069,3,0,0,1,0,0
5790,Graduation,Married,31158,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,38,3662,0,0,0,1,0,0,0,0,67,72,0,1,0,0,0,0
6892,Graduation,Divorced,61671,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,55,3170,0,0,1,0,0,0,0,0,704,732,2,1,0,0,0,0
1743,Graduation,Single,69719,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,49,3178,1,0,0,0,0,0,0,0,758,801,0,1,0,0,0,0
3578,Graduation,Divorced,49160,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,74,3396,0,0,1,0,0,0,0,0,221,236,0,1,0,0,0,0
8462,Basic,Together,24882,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,45,3802,0,1,0,0,0,0,0,0,44,80,1,0,0,0,0,1
5558,PhD,Single,90933,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,69,3234,1,0,0,0,0,0,0,0,1606,1685,1,0,1,0,0,0
4619,PhD,Single,113734,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,78,3176,1,0,0,0,0,0,0,0,274,277,0,0,1,0,0,0
8780,PhD,Together,59292,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,73,3525,0,1,0,0,0,0,0,0,493,507,0,0,1,0,0,0
10789,PhD,Married,45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,59,3635,0,0,0,1,0,0,0,0,64,68,0,0,1,0,0,0
10779,Graduation,Single,22148,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,3221,1,0,0,0,0,0,0,0,38,49,0,1,0,0,0,0
5896,Master,Married,73395,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,36,3247,0,0,0,1,0,0,0,0,386,397,0,0,0,1,0,0
2337,Graduation,Divorced,29819,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,52,3392,0,0,1,0,0,0,0,0,37,39,0,1,0,0,0,0
10951,Graduation,Married,45688,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,55,3299,0,0,0,1,0,0,0,0,297,306,1,1,0,0,0,0
544,Graduation,Married,62820,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,69,3558,0,0,0,1,0,0,0,0,923,976,0,1,0,0,0,0
17,PhD,Married,60491,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,52,3440,0,0,0,1,0,0,0,0,952,1028,0,0,1,0,0,0
10680,Graduation,Together,33235,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,37,3288,0,1,0,0,0,0,0,0,64,70,0,1,0,0,0,0
3265,Graduation,Married,35701,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,3611,0,0,0,1,0,0,0,0,41,46,0,1,0,0,0,0
5623,Master,Married,31535,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,43,3420,0,0,0,1,0,0,0,0,32,51,1,0,0,1,0,0
5832,2n Cycle,Together,92556,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,63,3214,0,1,0,0,0,0,0,0,1235,1263,0,0,0,0,1,0
